id,batch,section,category,qa1,qa2,qa3,qa4,qa5,qa6,qa7,contentEligibleIgnoringInfrastructureFailures
"A1-CB050-LI-04","050","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB050-LI-05","050","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB050-RE-01","050","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB050-RE-02","050","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB050-RE-03","050","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB050-RE-04","050","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB050-RE-05","050","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB051-SV-01","051","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB051-SV-02","051","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB051-SV-03","051","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB051-SV-04","051","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB051-SV-05","051","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB051-CE-01","051","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB051-CE-02","051","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB051-CE-03","051","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB051-CE-04","051","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB051-CE-05","051","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB051-LI-01","051","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB051-LI-02","051","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB051-LI-03","051","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB051-LI-04","051","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB051-LI-05","051","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB051-RE-01","051","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB051-RE-02","051","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB051-RE-03","051","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB051-RE-04","051","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB051-RE-05","051","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB052-SV-01","052","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB052-SV-02","052","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB052-SV-03","052","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB052-SV-04","052","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB052-SV-05","052","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB052-CE-01","052","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB052-CE-02","052","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB052-CE-03","052","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB052-CE-04","052","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB052-CE-05","052","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB052-LI-01","052","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB052-LI-02","052","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB052-LI-03","052","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB052-LI-04","052","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB052-LI-05","052","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB052-RE-01","052","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB052-RE-02","052","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB052-RE-03","052","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB052-RE-04","052","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB052-RE-05","052","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB053-SV-01","053","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB053-SV-02","053","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB053-SV-03","053","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB053-SV-04","053","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB053-SV-05","053","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB053-CE-01","053","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","PASS","false"
"A1-CB053-CE-02","053","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB053-CE-03","053","conversation_expression","grammar","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB053-CE-04","053","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB053-CE-05","053","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB053-LI-01","053","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB053-LI-02","053","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB053-LI-03","053","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB053-LI-04","053","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB053-LI-05","053","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","PASS","false"
"A1-CB053-RE-01","053","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB053-RE-02","053","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB053-RE-03","053","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB053-RE-04","053","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB053-RE-05","053","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB054-SV-01","054","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB054-SV-02","054","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB054-SV-03","054","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB054-SV-04","054","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB054-SV-05","054","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB054-CE-01","054","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB054-CE-02","054","conversation_expression","grammar","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB054-CE-03","054","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB054-CE-04","054","conversation_expression","grammar","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB054-CE-05","054","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB054-LI-01","054","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB054-LI-02","054","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB054-LI-03","054","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB054-LI-04","054","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB054-LI-05","054","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB054-RE-01","054","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB054-RE-02","054","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB054-RE-03","054","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB054-RE-04","054","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB054-RE-05","054","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB055-SV-01","055","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB055-SV-02","055","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB055-SV-03","055","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB055-SV-04","055","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB055-SV-05","055","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB055-CE-01","055","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB055-CE-02","055","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB055-CE-03","055","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB055-CE-04","055","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB055-CE-05","055","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB055-LI-01","055","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB055-LI-02","055","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB055-LI-03","055","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB055-LI-04","055","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","PASS","false"
"A1-CB055-LI-05","055","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB055-RE-01","055","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB055-RE-02","055","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB055-RE-03","055","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB055-RE-04","055","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB055-RE-05","055","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB056-SV-01","056","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB056-SV-02","056","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB056-SV-03","056","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB056-SV-04","056","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB056-SV-05","056","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB056-CE-01","056","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB056-CE-02","056","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB056-CE-03","056","conversation_expression","expression","REVIEW","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB056-CE-04","056","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB056-CE-05","056","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB056-LI-01","056","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB056-LI-02","056","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB056-LI-03","056","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB056-LI-04","056","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB056-LI-05","056","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB056-RE-01","056","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB056-RE-02","056","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB056-RE-03","056","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB056-RE-04","056","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB056-RE-05","056","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB057-SV-01","057","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB057-SV-02","057","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB057-SV-03","057","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB057-SV-04","057","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB057-SV-05","057","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB057-CE-01","057","conversation_expression","grammar","FAIL","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB057-CE-02","057","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB057-CE-03","057","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB057-CE-04","057","conversation_expression","expression","FAIL","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB057-CE-05","057","conversation_expression","grammar","FAIL","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB057-LI-01","057","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB057-LI-02","057","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB057-LI-03","057","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB057-LI-04","057","listening","shop_public","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB057-LI-05","057","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB057-RE-01","057","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB057-RE-02","057","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB057-RE-03","057","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB057-RE-04","057","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB057-RE-05","057","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB058-SV-01","058","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB058-SV-02","058","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB058-SV-03","058","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB058-SV-04","058","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB058-SV-05","058","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB058-CE-01","058","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB058-CE-02","058","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","PASS","false"
"A1-CB058-CE-03","058","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB058-CE-04","058","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","PASS","false"
"A1-CB058-CE-05","058","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB058-LI-01","058","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB058-LI-02","058","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB058-LI-03","058","listening","shop_public","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB058-LI-04","058","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB058-LI-05","058","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB058-RE-01","058","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB058-RE-02","058","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB058-RE-03","058","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB058-RE-04","058","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB058-RE-05","058","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB059-SV-01","059","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB059-SV-02","059","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB059-SV-03","059","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB059-SV-04","059","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB059-SV-05","059","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB059-CE-01","059","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB059-CE-02","059","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB059-CE-03","059","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB059-CE-04","059","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB059-CE-05","059","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB059-LI-01","059","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB059-LI-02","059","listening","shop_public","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB059-LI-03","059","listening","announcement_instruction","FAIL","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB059-LI-04","059","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB059-LI-05","059","listening","shop_public","FAIL","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB059-RE-01","059","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB059-RE-02","059","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB059-RE-03","059","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB059-RE-04","059","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB059-RE-05","059","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB060-SV-01","060","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB060-SV-02","060","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB060-SV-03","060","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB060-SV-04","060","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB060-SV-05","060","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB060-CE-01","060","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB060-CE-02","060","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB060-CE-03","060","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB060-CE-04","060","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB060-CE-05","060","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB060-LI-01","060","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB060-LI-02","060","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB060-LI-03","060","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB060-LI-04","060","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB060-LI-05","060","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB060-RE-01","060","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB060-RE-02","060","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB060-RE-03","060","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB060-RE-04","060","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB060-RE-05","060","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB061-SV-01","061","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB061-SV-02","061","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB061-SV-03","061","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB061-SV-04","061","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB061-SV-05","061","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB061-CE-01","061","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB061-CE-02","061","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB061-CE-03","061","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB061-CE-04","061","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
